id,qname,label,kind,module,comment,sources,punned
http://example.org/smartcity#usesResolutionStrategy,ex:usesResolutionStrategy,uses resolution strategy,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://example.org/smartcity#usesStandard,ex:usesStandard,uses standard,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://example.org/smartcity#validFrom,ex:validFrom,valid from,datatype_property,observability,Effective start timestamp of a temporal entity.,"[""ontology/modules/observability.ttl""]",False
http://example.org/smartcity#validTo,ex:validTo,valid to,datatype_property,observability,Effective closure timestamp. It must not be used for a planned expiration before actual closure.,"[""ontology/modules/observability.ttl""]",False
http://example.org/smartcity#validationUsesOntology,ex:validationUsesOntology,validation uses ontology,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://example.org/smartcity#validationUsesPolicies,ex:validationUsesPolicies,validation uses policies,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://example.org/smartcity#validationUsesQueries,ex:validationUsesQueries,validation uses queries,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://example.org/smartcity#validationUsesScenarios,ex:validationUsesScenarios,validation uses scenarios,object_property,governance,,"[""ontology/modules/governance.ttl""]",False
http://purl.org/dc/terms/identifier,dcterms:identifier,identifier,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://purl.org/dc/terms/language,dcterms:language,language,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://purl.org/dc/terms/modified,dcterms:modified,modified,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://purl.org/dc/terms/replaces,dcterms:replaces,replaces,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.opengis.net/ont/geosparql#Feature,geo:Feature,Feature,class,standards,,"[""ontology/modules/orchestration.ttl""]",False
http://www.opengis.net/ont/geosparql#Geometry,geo:Geometry,Geometry,class,standards,,"[""ontology/modules/topology.ttl""]",False
http://www.opengis.net/ont/geosparql#hasGeometry,geo:hasGeometry,has geometry,object_property,standards,,"[""ontology/modules/topology.ttl""]",False
http://www.w3.org/2000/01/rdf-schema#Literal,rdfs:Literal,Literal,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#anyURI,xsd:anyURI,any URI,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#boolean,xsd:boolean,boolean,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#dateTime,xsd:dateTime,date Time,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#decimal,xsd:decimal,decimal,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#duration,xsd:duration,duration,datatype,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/2001/XMLSchema#integer,xsd:integer,integer,reference,standards,,[],False
http://www.w3.org/2001/XMLSchema#string,xsd:string,string,reference,standards,,[],False
http://www.w3.org/ns/shacl#NodeShape,sh:NodeShape,Node Shape,class,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#class,sh:class,class,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#datatype,sh:datatype,datatype,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#maxCount,sh:maxCount,max count,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#message,sh:message,message,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#minCount,sh:minCount,min count,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#or,sh:or,or,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#path,sh:path,path,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#property,sh:property,property,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#severity,sh:severity,severity,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/shacl#targetClass,sh:targetClass,target class,annotation_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/Observation,sosa:Observation,Observation,class,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/Platform,sosa:Platform,Platform,class,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/Sensor,sosa:Sensor,Sensor,class,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/hasFeatureOfInterest,sosa:hasFeatureOfInterest,has feature of interest,object_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/hasSimpleResult,sosa:hasSimpleResult,has simple result,datatype_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/isHostedBy,sosa:isHostedBy,is hosted by,object_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/madeBySensor,sosa:madeBySensor,made by sensor,object_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/observedProperty,sosa:observedProperty,observed property,object_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://www.w3.org/ns/sosa/resultTime,sosa:resultTime,result time,datatype_property,standards,,"[""ontology/modules/foundation.ttl""]",False
http://xmlns.com/foaf/0.1/Person,foaf:Person,Person,class,standards,,"[""ontology/modules/foundation.ttl""]",False
http://xmlns.com/foaf/0.1/name,foaf:name,name,datatype_property,standards,,"[""ontology/modules/foundation.ttl""]",False
https://saref.etsi.org/core/Device,saref:Device,Device,class,standards,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:100,expression-d37bf5c1,expression-d37bf5c1,expression,governance,,"[""ontology/modules/governance.ttl""]",False
urn:continuum:ontology:3.0.0:node:106,expression-76d2834d,expression-76d2834d,expression,governance,,"[""ontology/modules/governance.ttl""]",False
urn:continuum:ontology:3.0.0:node:126,expression-705c24aa,expression-705c24aa,expression,foundation,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:129,expression-1f0b13e2,expression-1f0b13e2,expression,foundation,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:132,expression-60e1dabf,expression-60e1dabf,expression,foundation,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:140,expression-8e6ef75b,expression-8e6ef75b,expression,foundation,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:143,expression-76b8aeb7,expression-76b8aeb7,expression,foundation,,"[""ontology/modules/foundation.ttl""]",False
urn:continuum:ontology:3.0.0:node:83,expression-1976d051,expression-1976d051,expression,governance,,"[""ontology/modules/governance.ttl""]",False
urn:continuum:ontology:3.0.0:node:91,expression-fda9cc6d,expression-fda9cc6d,expression,orchestration,,"[""ontology/modules/orchestration.ttl""]",False
urn:continuum:ontology:3.0.0:node:94,expression-77cdc55d,expression-77cdc55d,expression,orchestration,,"[""ontology/modules/orchestration.ttl""]",False
urn:continuum:ontology:3.0.0:node:97,expression-d609c03c,expression-d609c03c,expression,federation,,"[""ontology/modules/federation.ttl""]",False
